
Date time,Precipitable Water Vapor [mm],Telescope Azimuth [deg],Telescope Elevation [deg],Shutter Mode,Humidity [%],Pressure [hPa],Temperature [C],Wind Direction [deg],Wind Speed [m/s]
2024-11-21T22:57:00,1.48,-69.786765,30.640028,SHUTTER_OPEN,14.30,556.76,0.20,278,4.7
2024-11-21T22:58:00,1.48,-69.873323,30.423661,SHUTTER_OPEN,14.40,556.76,0.30,276,3.8
2024-11-21T22:59:00,1.49,-70.075555,30.207123,SHUTTER_OPEN,14.50,556.75,0.10,278,3.6
2024-11-21T23:00:00,1.47,-70.218337,29.990702,SHUTTER_OPEN,14.80,556.76,0.10,274,3.6
2024-11-21T23:01:00,1.48,-70.360716,29.773692,SHUTTER_OPEN,14.90,556.75,0.10,278,4.2
2024-11-21T23:02:00,1.49,-70.502686,29.556468,SHUTTER_OPEN,14.90,556.74,0.20,278,3.6
2024-11-21T23:03:00,1.50,-70.643556,29.339333,SHUTTER_OPEN,14.90,556.73,0.10,281,3.4
2024-11-21T23:04:00,1.52,-70.727000,29.121957,SHUTTER_OPEN,14.90,556.73,0.00,281,4.5
2024-11-21T23:05:00,1.49,-70.924012,28.904130,SHUTTER_OPEN,14.70,556.72,0.00,283,4.3
2024-11-21T23:06:00,1.51,-71.063362,28.686403,SHUTTER_OPEN,14.60,556.73,-0.10,286,4.4
2024-11-21T23:07:00,1.52,-71.201445,28.468175,SHUTTER_OPEN,14.60,556.76,-0.20,289,4.3
2024-11-21T23:08:00,1.52,-71.339181,28.250104,SHUTTER_OPEN,14.60,556.73,-0.40,286,4.2
2024-11-21T23:09:00,1.51,-71.524877,28.030392,SHUTTER_OPEN,14.80,556.73,-0.40,287,3.9
2024-11-21T23:10:00,1.51,-71.556289,27.813227,SHUTTER_OPEN,14.80,556.74,-0.40,293,3.6
2024-11-21T23:11:00,1.61,-71.787688,27.606684,SHUTTER_OPEN,15.30,556.75,-0.50,303,3.4
2024-11-21T23:12:00,1.57,-169.965865,66.724091,SHUTTER_OPEN,15.40,556.71,-0.50,301,3.4
2024-11-21T23:13:00,1.55,-169.410404,66.683147,SHUTTER_OPEN,15.40,556.71,-0.70,301,3.7
2024-11-21T23:14:00,1.57,50.269414,35.029745,SHUTTER_OPEN,15.00,556.74,-0.40,285,3.7
2024-11-21T23:15:00,1.57,76.556189,35.254088,SHUTTER_OPEN,14.70,556.77,-0.30,280,3.2
2024-11-21T23:16:00,1.58,76.376696,35.478317,SHUTTER_OPEN,14.80,556.76,-0.40,295,2.6
2024-11-21T23:17:00,1.58,76.245227,35.702577,SHUTTER_OPEN,15.00,556.77,-0.40,282,2.6
2024-11-21T23:18:00,1.55,76.104700,35.924055,SHUTTER_OPEN,14.90,556.75,-0.40,284,2.1
2024-11-21T23:19:00,1.53,75.945013,36.149504,SHUTTER_OPEN,14.90,556.76,-0.50,298,2.0
2024-11-21T23:20:00,1.53,75.819818,36.373832,SHUTTER_OPEN,14.90,556.73,-0.60,293,2.0
2024-11-21T23:21:00,1.50,75.666147,36.597204,SHUTTER_OPEN,15.00,556.76,-0.60,294,2.2
2024-11-21T23:22:00,1.53,75.535051,36.820569,SHUTTER_OPEN,14.90,556.75,-0.60,275,2.0
2024-11-21T23:23:00,1.54,75.384214,37.044049,SHUTTER_OPEN,14.40,556.76,-0.50,268,2.1
2024-11-21T23:24:00,1.55,75.255464,37.267051,SHUTTER_OPEN,14.00,556.74,-0.30,249,2.8
2024-11-21T23:25:00,1.57,75.098608,37.489798,SHUTTER_OPEN,13.80,556.72,-0.20,252,2.1
2024-11-21T23:26:00,1.57,74.969214,37.712585,SHUTTER_OPEN,13.80,556.74,-0.50,249,2.6
2024-11-21T23:27:00,1.57,74.810137,37.935621,SHUTTER_OPEN,13.80,556.71,-0.60,269,1.3
2024-11-21T23:28:00,1.64,-3.243726,75.678889,SHUTTER_OPEN,17.90,556.71,-0.90,283,3.2
2024-11-21T23:29:00,1.63,-4.443710,75.663081,SHUTTER_OPEN,19.30,556.72,-1.00,270,2.1
2024-11-21T23:30:00,1.65,-5.352210,75.658478,SHUTTER_OPEN,19.40,556.76,-0.90,264,1.2
2024-11-21T23:31:00,1.65,-6.390327,75.619382,SHUTTER_OPEN,19.00,556.76,-1.30,264,1.2
2024-11-21T23:32:00,1.63,-7.425330,75.591539,SHUTTER_OPEN,20.00,556.69,-1.40,286,1.3
2024-11-21T23:33:00,1.60,-8.366303,75.559660,SHUTTER_OPEN,20.30,556.75,-1.50,245,0.8
2024-11-21T23:34:00,1.59,-9.349030,75.524081,SHUTTER_OPEN,18.80,556.71,-1.30,260,1.2
2024-11-21T23:35:00,1.59,-10.371098,75.484409,SHUTTER_OPEN,17.70,556.75,-1.10,252,1.1
2024-11-21T23:36:00,1.57,-46.850915,60.957104,SHUTTER_OPEN,17.80,556.75,-1.10,243,1.5
2024-11-21T23:37:00,1.59,-47.308496,60.788102,SHUTTER_OPEN,18.30,556.74,-0.90,271,1.3
2024-11-21T23:38:00,1.60,-47.671072,60.617980,SHUTTER_OPEN,18.00,556.79,-0.90,286,2.0
2024-11-21T23:39:00,1.61,-48.047303,60.442277,SHUTTER_OPEN,15.90,556.81,-0.70,224,0.9
2024-11-21T23:40:00,1.62,-48.415424,60.278842,SHUTTER_OPEN,16.60,556.86,-0.60,249,2.1
2024-11-21T23:41:00,1.64,-51.107095,57.279437,SHUTTER_OPEN,15.70,556.85,-0.50,249,2.2
2024-11-21T23:42:00,1.64,-51.480098,57.099528,SHUTTER_OPEN,16.10,556.87,-0.50,193,0.8
2024-11-21T23:43:00,1.64,-51.773567,56.918612,SHUTTER_OPEN,16.30,556.82,-0.50,252,1.3
2024-11-21T23:44:00,1.66,-52.038487,56.737265,SHUTTER_OPEN,16.20,556.84,-0.50,256,1.2
2024-11-21T23:45:00,1.64,-52.351445,56.554941,SHUTTER_OPEN,16.50,556.85,-0.60,261,1.1
2024-11-21T23:46:00,1.69,-52.711454,56.371797,SHUTTER_OPEN,16.50,556.84,-0.80,274,1.2
2024-11-21T23:47:00,1.69,-53.017780,56.188067,SHUTTER_OPEN,17.40,556.83,-1.00,237,2.1
2024-11-21T23:48:00,1.67,-53.271884,56.003352,SHUTTER_OPEN,18.40,556.88,-0.90,240,2.0
2024-11-21T23:49:00,1.68,-53.573392,55.817963,SHUTTER_OPEN,19.00,556.86,-0.90,241,2.8
2024-11-21T23:50:00,1.70,-53.920705,55.632000,SHUTTER_OPEN,18.90,556.89,-0.90,236,2.6
2024-11-21T23:51:00,1.70,-54.215720,55.445235,SHUTTER_OPEN,19.00,556.92,-0.90,230,2.3
2024-11-21T23:52:00,1.70,-54.459548,55.257974,SHUTTER_OPEN,19.30,556.92,-1.00,212,2.3
2024-11-21T23:53:00,1.71,-54.822147,55.069869,SHUTTER_OPEN,19.60,556.92,-1.10,235,1.3
2024-11-21T23:54:00,1.70,-55.085141,54.880966,SHUTTER_OPEN,19.50,556.93,-1.30,257,1.4
2024-11-21T23:55:00,1.70,-55.321202,54.691602,SHUTTER_OPEN,19.80,556.90,-1.40,310,0.9
2024-11-21T23:56:00,1.71,-55.603292,54.501319,SHUTTER_OPEN,20.40,556.92,-1.40,328,0.6
2024-11-21T23:57:00,1.73,-55.931007,54.310444,SHUTTER_OPEN,20.50,556.90,-1.40,331,0.6
2024-11-21T23:58:00,1.73,-56.207465,54.119098,SHUTTER_OPEN,20.30,556.93,-1.50,244,0.8
2024-11-21T23:59:00,1.70,-56.481512,53.927518,SHUTTER_OPEN,20.60,556.88,-1.40,194,1.6
2024-11-22T00:00:00,1.69,-56.706124,53.734953,SHUTTER_OPEN,20.90,556.88,-1.40,213,1.2

# A total of 1441 records were found matching the provided criteria.
#
# 
# 
#
